is_true,label,predict,sentence,pre-processed,pre-processed_recover
TRUE,2,2,Minh cung dan mua bh sao thay hoan man qua,minh cung dan mua bh sao thay hoan man qua,minh cung dan mua bh sao thay hoan man qua PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,2,2," chắc trôi bài nên k thấy. bữa mình thấy trên chợ tốt có đăng bán ipx mình với nhỏ em đi xem , nó dẫn từ quận 1 , qua gò vấp rồi tới quận 12 cái rồi tắt máy . má âm binh thiệt. "," chắc trôi bài nên k thấy. bữa mình thấy trên chợ tốt có đăng bán ipx mình với nhỏ em đi xem , nó dẫn từ quận  , qua gò vấp rồi tới quận  cái rồi tắt máy . má âm binh thiệt. ","chắc trôi bài nên k thấy . bữa mình thấy trên chợ tốt có đăng bán PADDING mình với nhỏ em đi xem , nó dẫn từ quận , qua gò vấp rồi tới quận cái rồi tắt máy . má âm binh thiệt . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,2,2,"Anh BÀI VIẾT GỐC BỊ XÓA AH ??? THẾ THÌ T VẪN CÒN MNG CHIA SẺ MẠNH VÀO CHO TH ML NÀY CHẾT ĐI XEM NÓ CÓ TRỐN ĐC KO  Cao Mạnh Hùng (1983) cán bộ NH Techcombank, cháu chủ tịch tỉnh Thái Bình đương nhiệm Nguyễn Hồng Diên cưỡng hiếp cháu bé 8 tuổi Quận Hoàng Mai.  Tên Hùng dám thách thức cộng đồng là Quan hệ lớn không làm gì được!  TÊN TUỔI VÀ THÔNG TIN ĐẦY ĐỦ Cao Mạnh Hùng Sinh năm 1983 Trước làm ở Techcombank Bà Triệu. Hiện nay làm tại Vietinbank Phòng Giao Dịch Kim Đồng (809 Đường Giải Phóng - Quận Hoàng Mai - Hà Nội) Số điện thoại: 09.759.84154  THÊM MỘT KẺ ẤU DÂM ""Là người quen biết của gia đình Bé"". Với sự hỗ trợ từ Cộng đồng về sơ bộ đã có hình ảnh chi tiết của Đối tượng liên quan (Cao Mạnh Hùng sinh năm 1983 Quê gốc Đông Hưng - Thái Bình). Nhờ Anh chị em cung cấp thêm thông tin chi tiết! Đối tượng tình nghi cũng có gia đình và con nhỏ lại có chút quan hệ với chính Gia đình cháu bé bị hại nữa chứ. Tại sao một sự việc kinh hoàng như thế này có thể xảy ra trong trường hợp này. Bé 8 Tuổi nên bé đủ nhận biết được Người khác nhưng chính bé đã không đề phòng với người quen biết của gia đình. Đây chắc chắn là một lời cảnh báo đến tất cả các Ông Bố, Bà Mẹ có con nhỏ... Đừng rời mắt khỏi con mình một giây phút nào cả... Hậu quả quá nặng nề trong tâm trí Bé...  "" Chị N.T.L (mẹ của cháu T.Y.N) cho biết: Cao Mạnh Hùng quê gốc ở Đông Hưng, Thái Bình nhưng có lấy vợ ở phố Tân Mai, quận Hoàng Mai, TP Hà Nội. Hai vợ chồng thuê trọ gần nhà chị gái của chị N.T.L và đã có một bé trai khoảng 3 tuổi. Hùng hiện đang là cán bộ công tác tại một ngân hàng thương mại trên địa bàn thành phố Hà Nội. Theo chị N.T.L, ngoài việc xâm hại cháu T.Y.N, Hùng cũng đã từng có hành vi dâm ô với một cháu bé khác (SN 2004)"". 1. Lợi dụng sự ngây ngô của cháu T.Y.N, tên Cao Mạnh Hùng đã dụ dỗ và bế cháu vào sân trong ngách 250/31/41 phố Tân Mai để giở trò đồi bại với cháu. Hùng đã dùng vũ lực, ép buộc cháu quan hệ, làm cháu đau đớn và tổn thương tại bộ phận sinh dục. Cháu có kêu cứu nhưng bạn bè chơi cùng nghĩ là đang chơi nên không ai để ý. Chỉ đến khi hai cháu M.Q (SN 2008) và cháu B phát hiện ra và đã dùng chổi, dép đánh vào lưng của Hùng thì hắn mới thả cháu T.Y.N ra. Con bé hoảng loạn và rất sợ hãi nên đã chạy trốn vào nhà bác cháu. 2. Một lúc sau, các cháu nghĩ tên Hùng đã bỏ đi nên đã gọi cháu T.Y.N ra chơi tiếp nhưng không ngờ Hùng lại quay lại và bế thốc cháu vào ngõ tối. Đồng thời tiếp tục thực hiện hành vi dâm ô với cháu. Cháu sợ quá đã hét toáng và chống cự quyết liệt, rồi cắn vào tay trái tên Hùng. Nghe tiếng kêu của bạn, hai cháu M.Q và B. đã chạy tới, dùng chổi vụt vào lưng Hùng để giải cứu T.Y.N, một cháu khác thì lấy nước hất vào người Cao Mạnh Hùng, buộc thanh niên này buông cháu T.Y.N ra. Sau đó, bé T.Y.N chạy về nhà bạn và kể lại toàn bộ sự việc cho bạn và chị họ về việc mình bị xâm hại. Nghiêm trọng hơn là cháu T.Y.N còn kể, đây không phải lần đầu Hùng làm như vậy mới cháu. Trước đó vài tháng cháu cũng bị Cao Mạnh Hùng bế vào ngõ tối, cho tay vào quần sờ vào chỗ hiểm. 3. Chị N.T.L cho biết, gia đình chị đã sang nhà tên Hùng để hỏi rõ sự việc. Mới đầu, Hùng còn quanh co chối và nói đó chỉ là đùa. Sau đó, Hùng cũng đã thừa nhận nhưng không thành khẩn cũng như tỏ ra hối hận trước sự việc mình gây ra. Hùng cũng nói gia đình chị cho cháu đi khám, viện phí hết bao nhiêu thì tên Hùng sẽ gửi nhằm mục đích “bịt” câu chuyện này lại. Toàn bộ câu chuyện này đã được gia đình bí mật ghi âm và cung cấp cho cơ quan chức năng. Sáng ngày 10/01/2017, chị N.T.L đã ra CA phường Thịnh Liệt trình báo sự việc trên. ��ến chiều ngày 11/01/2017, chị N.T.L đã cùng CA phường Thịnh Liệt đưa cháu đi giám định tại trung tâm giám định y pháp Hà Nội. Chị N.T.L cho biết: Bác sỹ tại trung tâm giám định xác định cháu bị tổn thương bộ phận sinh dục, rách màng trinh, xây xát và phù nề xung quanh”. 4. Khi biết gia đình chị gửi đơn trình báo ra CA thì Hùng cùng gia đình đã tìm mọi cách nhờ người tác động để rút đơn, đồng thời đến gặp gia đình chị để","anh bài viết gốc bị xóa ah ??? thế thì t vẫn còn mng chia sẻ mạnh vào cho th ml này chết đi xem nó có trốn đc ko  cao mạnh hùng () cán bộ nh techcombank, cháu chủ tịch tỉnh thái bình đương nhiệm nguyễn hồng diên cưỡng hiếp cháu bé  tuổi quận hoàng mai.  tên hùng dám thách thức cộng đồng là quan hệ lớn không làm gì được!  tên tuổi và thông tin đầy đủ cao mạnh hùng sinh năm  trước làm ở techcombank bà triệu. hiện nay làm tại vietinbank phòng giao dịch kim đồng ( đường giải phóng - quận hoàng mai - hà nội) số điện thoại: .  thêm một kẻ ấu dâm ""là người quen biết của gia đình bé"". với sự hỗ trợ từ cộng đồng về sơ bộ đã có hình ảnh chi tiết của đối tượng liên quan (cao mạnh hùng sinh năm  quê gốc đông hưng - thái bình). nhờ anh chị em cung cấp thêm thông tin chi tiết! đối tượng tình nghi cũng có gia đình và con nhỏ lại có chút quan hệ với chính gia đình cháu bé bị hại nữa chứ. tại sao một sự việc kinh hoàng như thế này có thể xảy ra trong trường hợp này. bé  tuổi nên bé đủ nhận biết được người khác nhưng chính bé đã không đề phòng với người quen biết của gia đình. đây chắc chắn là một lời cảnh báo đến tất cả các ông bố, bà mẹ có con nhỏ... đừng rời mắt khỏi con mình một giây phút nào cả... hậu quả quá nặng nề trong tâm trí bé...  "" chị n.t.l (mẹ của cháu t.y.n) cho biết: cao mạnh hùng quê gốc ở đông hưng, thái bình nhưng có lấy vợ ở phố tân mai, quận hoàng mai, tp hà nội. hai vợ chồng thuê trọ gần nhà chị gái của chị n.t.l và đã có một bé trai khoảng  tuổi. hùng hiện đang là cán bộ công tác tại một ngân hàng thương mại trên địa bàn thành phố hà nội. theo chị n.t.l, ngoài việc xâm hại cháu t.y.n, hùng cũng đã từng có hành vi dâm ô với một cháu bé khác (sn )"". . lợi dụng sự ngây ngô của cháu t.y.n, tên cao mạnh hùng đã dụ dỗ và bế cháu vào sân trong ngách // phố tân mai để giở trò đồi bại với cháu. hùng đã dùng vũ lực, ép buộc cháu quan hệ, làm cháu đau đớn và tổn thương tại bộ phận sinh dục. cháu có kêu cứu nhưng bạn bè chơi cùng nghĩ là đang chơi nên không ai để ý. chỉ đến khi hai cháu m.q (sn ) và cháu b phát hiện ra và đã dùng chổi, dép đánh vào lưng của hùng thì hắn mới thả cháu t.y.n ra. con bé hoảng loạn và rất sợ hãi nên đã chạy trốn vào nhà bác cháu. . một lúc sau, các cháu nghĩ tên hùng đã bỏ đi nên đã gọi cháu t.y.n ra chơi tiếp nhưng không ngờ hùng lại quay lại và bế thốc cháu vào ngõ tối. đồng thời tiếp tục thực hiện hành vi dâm ô với cháu. cháu sợ quá đã hét toáng và chống cự quyết liệt, rồi cắn vào tay trái tên hùng. nghe tiếng kêu của bạn, hai cháu m.q và b. đã chạy tới, dùng chổi vụt vào lưng hùng để giải cứu t.y.n, một cháu khác thì lấy nước hất vào người cao mạnh hùng, buộc thanh niên này buông cháu t.y.n ra. sau đó, bé t.y.n chạy về nhà bạn và kể lại toàn bộ sự việc cho bạn và chị họ về việc mình bị xâm hại. nghiêm trọng hơn là cháu t.y.n còn kể, đây không phải lần đầu hùng làm như vậy mới cháu. trước đó vài tháng cháu cũng bị cao mạnh hùng bế vào ngõ tối, cho tay vào quần sờ vào chỗ hiểm. . chị n.t.l cho biết, gia đình chị đã sang nhà tên hùng để hỏi rõ sự việc. mới đầu, hùng còn quanh co chối và nói đó chỉ là đùa. sau đó, hùng cũng đã thừa nhận nhưng không thành khẩn cũng như tỏ ra hối hận trước sự việc mình gây ra. hùng cũng nói gia đình chị cho cháu đi khám, viện phí hết bao nhiêu thì tên hùng sẽ gửi nhằm mục đích “bịt” câu chuyện này lại. toàn bộ câu chuyện này đã được gia đình bí mật ghi âm và cung cấp cho cơ quan chức năng. sáng ngày //, chị n.t.l đã ra ca phường thịnh liệt trình báo sự việc trên. ��ến chiều ngày //, chị n.t.l đã cùng ca phường thịnh liệt đưa cháu đi giám định tại trung tâm giám định y pháp hà nội. chị n.t.l cho biết: bác sỹ tại trung tâm giám định xác định cháu bị tổn thương bộ phận sinh dục, rách màng trinh, xây xát và phù nề xung quanh”. . khi biết gia đình chị gửi đơn trình báo ra ca thì hùng cùng gia đình đã tìm mọi cách nhờ người tác động để rút đơn, đồng thời đến gặp gia đình chị để","anh bài viết gốc bị xóa ah ? ? ? thế thì t vẫn còn mng chia sẻ mạnh vào cho th ml này chết đi xem nó có trốn đc ko cao mạnh hùng ( ) cán bộ nh techcombank , cháu chủ tịch tỉnh thái bình đương nhiệm nguyễn hồng diên cưỡng hiếp cháu bé tuổi quận hoàng mai . tên hùng dám thách thức cộng đồng là quan hệ lớn không làm gì được ! tên tuổi và thông tin đầy đủ cao mạnh hùng sinh năm trước làm ở techcombank bà triệu . hiện nay làm tại vietinbank phòng giao dịch kim đồng ( đường giải phóng - quận hoàng mai - hà nội ) số điện thoại : . thêm một kẻ ấu dâm `` là người quen biết của gia đình bé '' . với sự hỗ trợ từ cộng đồng về sơ bộ"
TRUE,2,2,Có thẻ vietcombank mà ngại giao dich. Mà chán nhất chi nhánh trần hưng đạo.q1 . Đến mấy lần rồi ra về ko làm đc cái dịch vụ chi hết.,có thẻ vietcombank mà ngại giao dich. mà chán nhất chi nhánh trần hưng đạo.q . đến mấy lần rồi ra về ko làm đc cái dịch vụ chi hết.,có thẻ vietcombank mà ngại giao dich . mà chán nhất chi nhánh trần hưng PADDING . đến mấy lần rồi ra về ko làm đc cái dịch vụ chi hết . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,2,2,"Original Anti-Perspirant Deodorant Roll-On                              Mình mua em này ở trong Co.op mart có 49k nên mình cũng không quá đòi hỏi. Mùi của em này thì quá nồng và còn là mùi hóa học nữa nên mình không thích một chút nào. Sau khi lăn khoảng 5, 10 phút gì đó mới khô lận. Vỏ làm bằng nhựa màu xanh cũng khá bắt mắt nhưng có hình bầu dục nên cũng không thuận tiện và thẩm mỹ cho lắm. Về khả năng dưỡng thì mình không thấy cái gì hết luôn.  Nên mình chỉ có thể đánh giá em này ở mức trung bình thôi.                             ","original anti-perspirant deodorant roll-on                              mình mua em này ở trong co.op mart có k nên mình cũng không quá đòi hỏi. mùi của em này thì quá nồng và còn là mùi hóa học nữa nên mình không thích một chút nào. sau khi lăn khoảng ,  phút gì đó mới khô lận. vỏ làm bằng nhựa màu xanh cũng khá bắt mắt nhưng có hình bầu dục nên cũng không thuận tiện và thẩm mỹ cho lắm. về khả năng dưỡng thì mình không thấy cái gì hết luôn.  nên mình chỉ có thể đánh giá em này ở mức trung bình thôi.                             ","PADDING PADDING PADDING PADDING mình mua em này ở trong co.op mart có k nên mình cũng không quá đòi hỏi . mùi của em này thì quá nồng và còn là mùi hóa học nữa nên mình không thích một chút nào . sau khi lăn khoảng , phút gì đó mới khô lận . vỏ làm bằng nhựa màu xanh cũng khá bắt mắt nhưng có hình bầu dục nên cũng không thuận tiện và thẩm mỹ cho lắm . về khả năng dưỡng thì mình không thấy cái gì hết luôn . nên mình chỉ có thể đánh giá em này ở mức trung bình thôi . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,2,2,Cái đkm mạng với chả móc cho ? Ace nhà nào dùng mạng vietel có bị giật quay tít mù k vậy điên thật,cái đkm mạng với chả móc cho ? ace nhà nào dùng mạng vietel có bị giật quay tít mù k vậy điên thật,cái đkm mạng với chả móc cho ? ace nhà nào dùng mạng vietel có bị giật quay tít mù k vậy điên thật PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,2,2,Vietjet chuyên gia luôn ấy anh ạ. Nó báo giờ mà phải chậm hơn cả tiếng mới đi được,vietjet chuyên gia luôn ấy anh ạ. nó báo giờ mà phải chậm hơn cả tiếng mới đi được,vietjet chuyên gia luôn ấy anh ạ. nó báo giờ mà phải chậm hơn cả tiếng mới đi được PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,2,2," Ô  Bà mẹ nào daq cho con uống sữa nên cẩn thẩn. Trong sửa millo xuất hiện con giòi .Nên đề phòng nhé.( theo nguồn thì sữa mới tinh vừa bóc ra,  và còn hạn sử dụng.)  
  ___ Mọi người nên cảnh giác. Và chú ý cho trẻ em và người lớn__  
 |Vi deo chỉ  cảnh giác. Đề phòng và không có suy nghĩ tiêu cưc| 
 Mong mọi người cảnh giác 
 !Video không có ý suy nghĩ tiêu cực hay phản bác lại nhãn hiệu millo!  
 !Để người dân chú ý đến sức khoẻ cho bản thân và mọi người!  
 !Monq mn không sao chép, xuyên tạc gây nguy hại cho tổ chức hay cá nhân! "," ô  bà mẹ nào daq cho con uống sữa nên cẩn thẩn. trong sửa millo xuất hiện con giòi .nên đề phòng nhé.( theo nguồn thì sữa mới tinh vừa bóc ra,  và còn hạn sử dụng.)  
  ___ mọi người nên cảnh giác. và chú ý cho trẻ em và người lớn__  
 |vi deo chỉ  cảnh giác. đề phòng và không có suy nghĩ tiêu cưc| 
 mong mọi người cảnh giác 
 !video không có ý suy nghĩ tiêu cực hay phản bác lại nhãn hiệu millo!  
 !để người dân chú ý đến sức khoẻ cho bản thân và mọi người!  
 !monq mn không sao chép, xuyên tạc gây nguy hại cho tổ chức hay cá nhân! ","ô bà mẹ nào daq cho con uống sữa nên cẩn thẩn . trong sửa millo xuất hiện con giòi .nên đề phòng nhé . ( theo nguồn thì sữa mới tinh vừa bóc ra , và còn hạn sử dụng . ) ___ mọi người nên cảnh giác . và chú ý cho trẻ em và người lớn__ |vi deo chỉ cảnh giác . đề phòng và không có suy nghĩ tiêu cưc| mong mọi người cảnh giác ! video không có ý suy nghĩ tiêu cực hay phản bác lại nhãn hiệu millo ! ! để người dân chú ý đến sức khoẻ cho bản thân và mọi người ! ! monq mn không sao chép , xuyên tạc gây nguy hại cho tổ chức hay cá nhân ! PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,2,2,Re: Masan phủ nhận việc đưa tiền cho Vinastas công bố “nước mắm nhiễm thạch tín” Cũng không sao. Dẹp mẹ hội bảo vệ người tiêu dùng đi được rồi,re: masan phủ nhận việc đưa tiền cho vinastas công bố “nước mắm nhiễm thạch tín” cũng không sao. dẹp mẹ hội bảo vệ người tiêu dùng đi được rồi,re : masan phủ nhận việc đưa tiền cho vinastas công bố “ nước mắm nhiễm thạch tín ” cũng không sao . dẹp mẹ hội bảo vệ người tiêu dùng đi được rồi PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,2,2,ác quá mọi người ơi,ác quá mọi người ơi,ác quá mọi người ơi PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
